"SYMBOL","STRING_id"
"TEAD4","9606.ENSP00000352926"
"TEC","9606.ENSP00000370912"
"TECTA","9606.ENSP00000264037"
"TEF","9606.ENSP00000266304"
"TEGT","9606.ENSP00000389277"
"TEK","9606.ENSP00000369375"
"TEKT3","9606.ENSP00000343995"
"TEKT4","9606.ENSP00000295201"
"TENC1","9606.ENSP00000319756"
"TENR","9606.ENSP00000296513"
"TEP1","9606.ENSP00000262715"
"TEPP","9606.ENSP00000290871"
"TERF1","9606.ENSP00000276603"
"TERF2","9606.ENSP00000254942"
"TERF2IP","9606.ENSP00000300086"
"TERT","9606.ENSP00000309572"
"TES","9606.ENSP00000350937"
"TESC","9606.ENSP00000334785"
"TESK1","9606.ENSP00000338127"
"TESK2","9606.ENSP00000361158"
"TETRAN","9606.ENSP00000332646"
"TEX10","9606.ENSP00000364037"
"TEX101","9606.ENSP00000253435"
"TEX11","9606.ENSP00000340995"
"TEX12","9606.ENSP00000280358"
"TEX13A","9606.ENSP00000399753"
"TEX14","9606.ENSP00000240361"
"TEX15","9606.ENSP00000256246"
"TEX2","9606.ENSP00000258991"
"TF","9606.ENSP00000385834"
"TFAM","9606.ENSP00000420588"
"TFAP2A","9606.ENSP00000368924"
"TFAP2B","9606.ENSP00000377265"
"TFAP2C","9606.ENSP00000201031"
"TFAP2D","9606.ENSP00000008391"
"TFAP2E","9606.ENSP00000362332"
"TFAP4","9606.ENSP00000204517"
"TFB1M","9606.ENSP00000356134"
"TFB2M","9606.ENSP00000355471"
"TFCP2L1","9606.ENSP00000263707"
"TFDP1","9606.ENSP00000364519"
"TFDP2","9606.ENSP00000420616"
"TFDP3","9606.ENSP00000385461"
"TFE3","9606.ENSP00000314129"
"TFEB","9606.ENSP00000230323"
"TFEC","9606.ENSP00000265440"
"TFF1","9606.ENSP00000291527"
"TFF2","9606.ENSP00000291526"
"TFF3","9606.ENSP00000430690"
"TFG","9606.ENSP00000240851"
"TFIP11","9606.ENSP00000383892"
"TFPI","9606.ENSP00000233156"
"TFPI2","9606.ENSP00000222543"
"TFPT","9606.ENSP00000375639"
"TFR2","9606.ENSP00000223051"
"TFRC","9606.ENSP00000353224"
"TG","9606.ENSP00000220616"
"TGDS","9606.ENSP00000261296"
"TGFA","9606.ENSP00000295400"
"TGFB1","9606.ENSP00000221930"
"TGFB1I1","9606.ENSP00000378332"
"TGFB2","9606.ENSP00000355896"
"TGFB3","9606.ENSP00000238682"
"TGFBI","9606.ENSP00000416330"
"TGFBR1","9606.ENSP00000364133"
"TGFBR2","9606.ENSP00000351905"
"TGFBR3","9606.ENSP00000212355"
"TGFBRAP1","9606.ENSP00000258449"
"TGIF","9606.ENSP00000327959"
"TGIF2","9606.ENSP00000362979"
"TGIF2LX","9606.ENSP00000355119"
"TGIF2LY","9606.ENSP00000318502"
"TGM1","9606.ENSP00000206765"
"TGM2","9606.ENSP00000355330"
"TGM3","9606.ENSP00000370867"
"TGM4","9606.ENSP00000296125"
"TGM6","9606.ENSP00000202625"
"TGM7","9606.ENSP00000389466"
"TGOLN2","9606.ENSP00000386443"
"TH","9606.ENSP00000370571"
"TH1L","9606.ENSP00000342300"
"THADA","9606.ENSP00000385995"
"THAP1","9606.ENSP00000254250"
"THAP11","9606.ENSP00000304689"
"THAP2","9606.ENSP00000310796"
"THAP3","9606.ENSP00000054650"
"THAP4","9606.ENSP00000385006"
"THAP5","9606.ENSP00000400500"
"THAP7","9606.ENSP00000215742"
"THBD","9606.ENSP00000366307"
"THBS1","9606.ENSP00000260356"
"THBS2","9606.ENSP00000355751"
"THBS3","9606.ENSP00000357362"
"THBS4","9606.ENSP00000339730"
"THEDC1","9606.ENSP00000367462"
"THEG","9606.ENSP00000340088"
"THEM2","9606.ENSP00000230048"
"THEM4","9606.ENSP00000357804"
"THEX1","9606.ENSP00000250263"
"THNSL1","9606.ENSP00000365534"
"THOC1","9606.ENSP00000261600"
"THOC2","9606.ENSP00000245838"
"THOC3","9606.ENSP00000265097"
"THOC4","9606.ENSP00000421592"
"THOC6","9606.ENSP00000326531"
"THOP1","9606.ENSP00000304467"
"THPO","9606.ENSP00000204615"
"THRA","9606.ENSP00000264637"
"THRAP1","9606.ENSP00000380888"
"THRAP2","9606.ENSP00000281928"
"THRAP3","9606.ENSP00000346634"
"THRAP4","9606.ENSP00000377686"
"THRAP5","9606.ENSP00000325612"
"THRAP6","9606.ENSP00000297347"
"THRB","9606.ENSP00000348827"
"THRSP","9606.ENSP00000281030"
"THSD3","9606.ENSP00000341490"
"THTPA","9606.ENSP00000288014"
"THUMPD1","9606.ENSP00000370741"
"THUMPD2","9606.ENSP00000423933"
"THUMPD3","9606.ENSP00000339532"
"THY1","9606.ENSP00000284240"
"TIA1","9606.ENSP00000401371"
"TIAF1","9606.ENSP00000352424"
"TIAL1","9606.ENSP00000358089"
"TIAM1","9606.ENSP00000286827"
"TIAM2","9606.ENSP00000327315"
"TICAM1","9606.ENSP00000248244"
"TICAM2","9606.ENSP00000386341"
"TIE1","9606.ENSP00000361554"
"TIFA","9606.ENSP00000354911"
"TIGD5","9606.ENSP00000421489"
"TIMD4","9606.ENSP00000274532"
"TIMELESS","9606.ENSP00000450607"
"TIMM10","9606.ENSP00000257245"
"TIMM13","9606.ENSP00000215570"
"TIMM17A","9606.ENSP00000356256"
"TIMM17B","9606.ENSP00000379999"
"TIMM22","9606.ENSP00000320236"
"TIMM23","9606.ENSP00000260867"
"TIMM44","9606.ENSP00000270538"
"TIMM50","9606.ENSP00000318115"
"TIMM8A","9606.ENSP00000361993"
"TIMM8B","9606.ENSP00000438455"
"TIMM9","9606.ENSP00000378588"
"TIMP1","9606.ENSP00000218388"
"TIMP2","9606.ENSP00000262768"
"TIMP3","9606.ENSP00000266085"
"TIMP4","9606.ENSP00000287814"
"TINAG","9606.ENSP00000259782"
"TINAGL1","9606.ENSP00000271064"
"TINF2","9606.ENSP00000267415"
"TINP1","9606.ENSP00000296802"
"TIPARP","9606.ENSP00000295924"
"TIPRL","9606.ENSP00000356807"
"TIRAP","9606.ENSP00000376445"
"TITF1","9606.ENSP00000346879"
"TJAP1","9606.ENSP00000361522"
"TJP1","9606.ENSP00000281537"
"TJP2","9606.ENSP00000438262"
"TJP3","9606.ENSP00000262968"
"TK1","9606.ENSP00000301634"
"TK2","9606.ENSP00000414334"
"TKT","9606.ENSP00000405455"
"TKTL1","9606.ENSP00000358931"
"TKTL2","9606.ENSP00000280605"
"TLCD1","9606.ENSP00000292090"
"TLE1","9606.ENSP00000365682"
"TLE2","9606.ENSP00000262953"
"TLE4","9606.ENSP00000365735"
"TLE6","9606.ENSP00000246112"
"TLK1","9606.ENSP00000411099"
"TLK2","9606.ENSP00000275780"
"TLL1","9606.ENSP00000061240"
"TLL2","9606.ENSP00000350630"
"TLN1","9606.ENSP00000316029"
"TLN2","9606.ENSP00000303476"
"TLOC1","9606.ENSP00000337688"
"TLR1","9606.ENSP00000354932"
"TLR10","9606.ENSP00000308925"
"TLR2","9606.ENSP00000260010"
"TLR3","9606.ENSP00000296795"
"TLR4","9606.ENSP00000363089"
"TLR5","9606.ENSP00000340089"
"TLR6","9606.ENSP00000371376"
"TLR7","9606.ENSP00000370034"
"TLR8","9606.ENSP00000218032"
"TLR9","9606.ENSP00000417517"
"TLX1","9606.ENSP00000359215"
"TLX2","9606.ENSP00000233638"
"TLX3","9606.ENSP00000296921"
"TM2D1","9606.ENSP00000360222"
"TM2D2","9606.ENSP00000416050"
"TM4SF19","9606.ENSP00000273695"
"TM4SF4","9606.ENSP00000305852"
"TM4SF5","9606.ENSP00000270560"
"TM7SF2","9606.ENSP00000279263"
"TM7SF3","9606.ENSP00000342322"
"TM7SF4","9606.ENSP00000297581"
"TM9SF2","9606.ENSP00000365567"
"TM9SF4","9606.ENSP00000381104"
"TMBIM4","9606.ENSP00000350965"
"TMC1","9606.ENSP00000297784"
"TMC3","9606.ENSP00000352413"
"TMC5","9606.ENSP00000379531"
"TMC6","9606.ENSP00000313408"
"TMC8","9606.ENSP00000325561"
"TMCC1","9606.ENSP00000376930"
"TMCC2","9606.ENSP00000350718"
"TMCO1","9606.ENSP00000375975"
"TMCO3","9606.ENSP00000389399"
"TMCO4","9606.ENSP00000294543"
"TMED1","9606.ENSP00000214869"
"TMED10","9606.ENSP00000303145"
"TMED2","9606.ENSP00000262225"
"TMED3","9606.ENSP00000299705"
"TMED4","9606.ENSP00000404042"
"TMED5","9606.ENSP00000359305"
"TMED6","9606.ENSP00000288025"
"TMED7","9606.ENSP00000405926"
"TMED9","9606.ENSP00000330945"
"TMEFF2","9606.ENSP00000272771"
"TMEM1","9606.ENSP00000291574"
"TMEM10","9606.ENSP00000360214"
"TMEM103","9606.ENSP00000296149"
"TMEM104","9606.ENSP00000334849"
"TMEM106B","9606.ENSP00000379901"
"TMEM106C","9606.ENSP00000400471"
"TMEM109","9606.ENSP00000227525"
"TMEM11","9606.ENSP00000319992"
"TMEM111","9606.ENSP00000245046"
"TMEM115","9606.ENSP00000266025"
"TMEM117","9606.ENSP00000266534"
"TMEM118","9606.ENSP00000257575"
"TMEM119","9606.ENSP00000376553"
"TMEM12","9606.ENSP00000357660"
"TMEM122","9606.ENSP00000278855"
"TMEM126A","9606.ENSP00000306887"
"TMEM126B","9606.ENSP00000351737"
"TMEM127","9606.ENSP00000258439"
"TMEM15","9606.ENSP00000361667"
"TMEM16A","9606.ENSP00000347454"
"TMEM16B","9606.ENSP00000314048"
"TMEM16D","9606.ENSP00000376705"
"TMEM16E","9606.ENSP00000315371"
"TMEM16F","9606.ENSP00000409126"
"TMEM16G","9606.ENSP00000274979"
"TMEM16K","9606.ENSP00000292246"
"TMEM17","9606.ENSP00000335094"
"TMEM18","9606.ENSP00000281017"
"TMEM19","9606.ENSP00000266673"
"TMEM2","9606.ENSP00000366243"
"TMEM23","9606.ENSP00000354829"
"TMEM27","9606.ENSP00000369699"
"TMEM28","9606.ENSP00000252338"
"TMEM30A","9606.ENSP00000230461"
"TMEM30B","9606.ENSP00000347930"
"TMEM32","9606.ENSP00000306220"
"TMEM33","9606.ENSP00000422473"
"TMEM35","9606.ENSP00000362021"
"TMEM37","9606.ENSP00000303148"
"TMEM38B","9606.ENSP00000363824"
"TMEM39A","9606.ENSP00000326063"
"TMEM4","9606.ENSP00000446743"
"TMEM43","9606.ENSP00000303992"
"TMEM45A","9606.ENSP00000319009"
"TMEM48","9606.ENSP00000360483"
"TMEM50A","9606.ENSP00000363478"
"TMEM50B","9606.ENSP00000397773"
"TMEM53","9606.ENSP00000361311"
"TMEM57","9606.ENSP00000363463"
"TMEM59","9606.ENSP00000234831"
"TMEM63B","9606.ENSP00000259746"
"TMEM65","9606.ENSP00000297632"
"TMEM66","9606.ENSP00000256255"
"TMEM67","9606.ENSP00000389998"
"TMEM68","9606.ENSP00000335416"
"TMEM70","9606.ENSP00000312599"
"TMEM76","9606.ENSP00000368965"
"TMEM79","9606.ENSP00000295694"
"TMEM81","9606.ENSP00000356135"
"TMEM85","9606.ENSP00000267750"
"TMEM86A","9606.ENSP00000280734"
"TMEM87A","9606.ENSP00000374484"
"TMEM9","9606.ENSP00000356298"
"TMEM93","9606.ENSP00000248378"
"TMEM97","9606.ENSP00000226230"
"TMEM9B","9606.ENSP00000433361"
"TMEPAI","9606.ENSP00000345826"
"TMF1","9606.ENSP00000381567"
"TMIE","9606.ENSP00000324775"
"TMOD1","9606.ENSP00000259365"
"TMOD2","9606.ENSP00000249700"
"TMOD3","9606.ENSP00000308753"
"TMOD4","9606.ENSP00000295314"
"TMPO","9606.ENSP00000266732"
"TMPRSS11B","9606.ENSP00000330475"
"TMPRSS11D","9606.ENSP00000283916"
"TMPRSS11E","9606.ENSP00000307519"
"TMPRSS12","9606.ENSP00000381476"
"TMPRSS2","9606.ENSP00000381588"
"TMPRSS3","9606.ENSP00000291532"
"TMPRSS4","9606.ENSP00000416037"
"TMPRSS6","9606.ENSP00000334962"
"TMPRSS7","9606.ENSP00000411645"
"TMPRSS9","9606.ENSP00000330264"
"TMSB10","9606.ENSP00000233143"
"TMSB4X","9606.ENSP00000370007"
"TMTC1","9606.ENSP00000442046"
"TMTC3","9606.ENSP00000266712"
"TNC","9606.ENSP00000265131"
"TNF","9606.ENSP00000398698"
"TNFAIP1","9606.ENSP00000226225"
"TNFAIP2","9606.ENSP00000332326"
"TNFAIP3","9606.ENSP00000237289"
"TNFAIP6","9606.ENSP00000243347"
"TNFAIP8","9606.ENSP00000421848"
"TNFAIP8L1","9606.ENSP00000331827"
"TNFAIP8L2","9606.ENSP00000357906"
"TNFRSF10A","9606.ENSP00000221132"
"TNFRSF10B","9606.ENSP00000276431"
"TNFRSF10C","9606.ENSP00000349324"
"TNFRSF10D","9606.ENSP00000310263"
"TNFRSF11A","9606.ENSP00000465500"
"TNFRSF11B","9606.ENSP00000297350"
"TNFRSF12A","9606.ENSP00000326737"
"TNFRSF13B","9606.ENSP00000261652"
"TNFRSF13C","9606.ENSP00000291232"
"TNFRSF14","9606.ENSP00000347948"
"TNFRSF17","9606.ENSP00000053243"
"TNFRSF18","9606.ENSP00000328207"
"TNFRSF19","9606.ENSP00000371693"
"TNFRSF19L","9606.ENSP00000064780"
"TNFRSF1A","9606.ENSP00000162749"
"TNFRSF1B","9606.ENSP00000365435"
"TNFRSF21","9606.ENSP00000296861"
"TNFRSF25","9606.ENSP00000367013"
"TNFRSF4","9606.ENSP00000368538"
"TNFRSF6B","9606.ENSP00000359013"
"TNFRSF7","9606.ENSP00000266557"
"TNFRSF8","9606.ENSP00000263932"
"TNFRSF9","9606.ENSP00000366729"
"TNFSF10","9606.ENSP00000241261"
"TNFSF11","9606.ENSP00000239849"
"TNFSF12","9606.ENSP00000451451"
"TNFSF13","9606.ENSP00000343505"
"TNFSF13B","9606.ENSP00000365048"
"TNFSF14","9606.ENSP00000469049"
"TNFSF15","9606.ENSP00000363157"
"TNFSF18","9606.ENSP00000385470"
"TNFSF4","9606.ENSP00000281834"
"TNFSF5IP1","9606.ENSP00000325919"
"TNFSF7","9606.ENSP00000245903"
"TNFSF8","9606.ENSP00000223795"
"TNFSF9","9606.ENSP00000245817"
"TNIK","9606.ENSP00000399511"
"TNIP1","9606.ENSP00000317891"
"TNIP2","9606.ENSP00000321203"
"TNIP3","9606.ENSP00000057513"
"TNK1","9606.ENSP00000312309"
"TNK2","9606.ENSP00000371341"
"TNKS","9606.ENSP00000311579"
"TNKS1BP1","9606.ENSP00000350990"
"TNKS2","9606.ENSP00000360689"
"TNMD","9606.ENSP00000362122"
"TNN","9606.ENSP00000239462"
"TNNC1","9606.ENSP00000232975"
"TNNC2","9606.ENSP00000361636"
"TNNI1","9606.ENSP00000337022"
"TNNI2","9606.ENSP00000252898"
"TNNI3","9606.ENSP00000341838"
"TNNI3K","9606.ENSP00000450895"
"TNNT1","9606.ENSP00000467176"
"TNNT2","9606.ENSP00000356286"
"TNNT3","9606.ENSP00000278317"
"TNP1","9606.ENSP00000236979"
"TNP2","9606.ENSP00000325738"
"TNPO1","9606.ENSP00000336712"
"TNPO2","9606.ENSP00000407182"
"TNPO3","9606.ENSP00000265388"
"TNR","9606.ENSP00000263525"
"TNRC15","9606.ENSP00000387170"
"TNRC4","9606.ENSP00000290583"
"TNRC5","9606.ENSP00000361926"
"TNRC6A","9606.ENSP00000379144"
"TNRC6B","9606.ENSP00000401946"
"TNRC6C","9606.ENSP00000336783"
"TNRC9","9606.ENSP00000219746"
"TNS1","9606.ENSP00000171887"
"TNS3","9606.ENSP00000312143"
"TNS4","9606.ENSP00000254051"
"TOB1","9606.ENSP00000268957"
"TOB2","9606.ENSP00000331305"
"TOE1","9606.ENSP00000361162"
"TOLLIP","9606.ENSP00000314733"
"TOM1","9606.ENSP00000413697"
"TOM1L1","9606.ENSP00000460823"
"TOM1L2","9606.ENSP00000368818"
"TOMM22","9606.ENSP00000216034"
"TOMM34","9606.ENSP00000361900"
"TOMM40","9606.ENSP00000252487"
"TOMM40L","9606.ENSP00000356966"
"TOMM7","9606.ENSP00000351214"
"TOMM70A","9606.ENSP00000284320"
"TOP1","9606.ENSP00000354522"
"TOP1MT","9606.ENSP00000328835"
"TOP2A","9606.ENSP00000411532"
"TOP2B","9606.ENSP00000396704"
"TOP3A","9606.ENSP00000321636"
"TOP3B","9606.ENSP00000349705"
"TOPBP1","9606.ENSP00000260810"
"TOPORS","9606.ENSP00000353735"
"TOR1A","9606.ENSP00000345719"
"TOR1AIP1","9606.ENSP00000393292"
"TOR1AIP2","9606.ENSP00000356584"
"TOR3A","9606.ENSP00000356599"
"TOX","9606.ENSP00000354842"
"TP53","9606.ENSP00000269305"
"TP53BP1","9606.ENSP00000371475"
"TP53BP2","9606.ENSP00000341957"
"TP53I11","9606.ENSP00000309532"
"TP53I13","9606.ENSP00000301057"
"TP53I3","9606.ENSP00000238721"
"TP53INP1","9606.ENSP00000344215"
"TP53INP2","9606.ENSP00000363942"
"TP53RK","9606.ENSP00000361186"
"TP73","9606.ENSP00000367545"
"TP73L","9606.ENSP00000264731"
"TPARL","9606.ENSP00000370736"
"TPBG","9606.ENSP00000358765"
"TPCN1","9606.ENSP00000438125"
"TPCN2","9606.ENSP00000294309"
"TPD52","9606.ENSP00000368391"
"TPD52L2","9606.ENSP00000217121"
"TPH1","9606.ENSP00000250018"
"TPH2","9606.ENSP00000329093"
"TPI1","9606.ENSP00000229270"
"TPK1","9606.ENSP00000353165"
"TPM1","9606.ENSP00000267996"
"TPM2","9606.ENSP00000354219"
"TPM3","9606.ENSP00000357516"
"TPM4","9606.ENSP00000345230"
"TPMT","9606.ENSP00000312304"
"TPO","9606.ENSP00000391200"
"TPP1","9606.ENSP00000299427"
"TPP2","9606.ENSP00000365233"
"TPPP","9606.ENSP00000353785"
"TPR","9606.ENSP00000356448"
"TPRKB","9606.ENSP00000272424"
"TPRX1","9606.ENSP00000323455"
"TPRXL","9606.ENSP00000322097"
"TPSAB1","9606.ENSP00000343577"
"TPSG1","9606.ENSP00000234798"
"TPST1","9606.ENSP00000302413"
"TPT1","9606.ENSP00000431872"
"TPTE","9606.ENSP00000355208"
"TPTE2","9606.ENSP00000372437"
"TPX2","9606.ENSP00000300403"
"TRA16","9606.ENSP00000332823"
"TRA2A","9606.ENSP00000297071"
"TRADD","9606.ENSP00000341268"
"TRAF1","9606.ENSP00000362994"
"TRAF2","9606.ENSP00000247668"
"TRAF3","9606.ENSP00000376500"
"TRAF3IP1","9606.ENSP00000362424"
"TRAF3IP2","9606.ENSP00000357750"
"TRAF3IP3","9606.ENSP00000355991"
"TRAF4","9606.ENSP00000262395"
"TRAF5","9606.ENSP00000261464"
"TRAF6","9606.ENSP00000337853"
"TRAF7","9606.ENSP00000318944"
"TRAFD1","9606.ENSP00000257604"
"TRAIP","9606.ENSP00000328203"
"TRAK1","9606.ENSP00000328998"
"TRAK2","9606.ENSP00000328875"
"TRAM1","9606.ENSP00000262213"
"TRAM1L1","9606.ENSP00000309402"
"TRAM2","9606.ENSP00000182527"
"TRAPPC1","9606.ENSP00000302783"
"TRAPPC2","9606.ENSP00000392495"
"TRAPPC3","9606.ENSP00000362261"
"TRAPPC4","9606.ENSP00000436005"
"TRAPPC5","9606.ENSP00000316990"
"TRAPPC6A","9606.ENSP00000006275"
"TRAPPC6B","9606.ENSP00000330289"
"TRAT1","9606.ENSP00000295756"
"TRDN","9606.ENSP00000381240"
"TREH","9606.ENSP00000264029"
"TREM1","9606.ENSP00000244709"
"TREM2","9606.ENSP00000362205"
"TREML1","9606.ENSP00000402855"
"TREML2","9606.ENSP00000418767"
"TRERF1","9606.ENSP00000362013"
"TREX1","9606.ENSP00000390478"
"TREX2","9606.ENSP00000333441"
"TRFP","9606.ENSP00000265350"
"TRG20","9606.ENSP00000255764"
"TRH","9606.ENSP00000303452"
"TRHDE","9606.ENSP00000261180"
"TRHR","9606.ENSP00000309818"
"TRIAD3","9606.ENSP00000374552"
"TRIAP1","9606.ENSP00000449795"
"TRIB1","9606.ENSP00000312150"
"TRIB2","9606.ENSP00000155926"
"TRIB3","9606.ENSP00000217233"
"TRIM10","9606.ENSP00000397073"
"TRIM11","9606.ENSP00000284551"
"TRIM14","9606.ENSP00000343990"
"TRIM17","9606.ENSP00000295033"
"TRIM2","9606.ENSP00000339659"
"TRIM21","9606.ENSP00000254436"
"TRIM22","9606.ENSP00000369299"
"TRIM23","9606.ENSP00000231524"
"TRIM24","9606.ENSP00000340507"
"TRIM25","9606.ENSP00000323889"
"TRIM26","9606.ENSP00000391879"
"TRIM28","9606.ENSP00000253024"
"TRIM29","9606.ENSP00000343129"
"TRIM3","9606.ENSP00000340797"
"TRIM32","9606.ENSP00000363095"
"TRIM33","9606.ENSP00000351250"
"TRIM34","9606.ENSP00000402595"
"TRIM35","9606.ENSP00000301924"
"TRIM37","9606.ENSP00000262294"
"TRIM39","9606.ENSP00000365844"
"TRIM4","9606.ENSP00000348216"
"TRIM41","9606.ENSP00000320869"
"TRIM44","9606.ENSP00000299413"
"TRIM45","9606.ENSP00000256649"
"TRIM46","9606.ENSP00000334657"
"TRIM47","9606.ENSP00000254816"
"TRIM5","9606.ENSP00000369373"
"TRIM54","9606.ENSP00000296098"
"TRIM55","9606.ENSP00000323913"
"TRIM56","9606.ENSP00000305161"
"TRIM59","9606.ENSP00000330634"
"TRIM6","9606.ENSP00000369440"
"TRIM63","9606.ENSP00000363390"
"TRIM64","9606.ENSP00000332969"
"TRIM65","9606.ENSP00000269383"
"TRIM68","9606.ENSP00000300747"
"TRIM7","9606.ENSP00000274773"
"TRIM8","9606.ENSP00000302120"
"TRIM9","9606.ENSP00000298355"
"TRIO","9606.ENSP00000339299"
"TRIP10","9606.ENSP00000320493"
"TRIP11","9606.ENSP00000267622"
"TRIP12","9606.ENSP00000283943"
"TRIP13","9606.ENSP00000166345"
"TRIP4","9606.ENSP00000261884"
"TRIP6","9606.ENSP00000200457"
"TRIT1","9606.ENSP00000321810"
"TRMT1","9606.ENSP00000350352"
"TRMT12","9606.ENSP00000329858"
"TRMT5","9606.ENSP00000261249"
"TRMU","9606.ENSP00000290846"
"TRNT1","9606.ENSP00000251607"
"TRO","9606.ENSP00000173898"
"TROAP","9606.ENSP00000257909"
"TROVE2","9606.ENSP00000356411"
"TRPA1","9606.ENSP00000262209"
"TRPC1","9606.ENSP00000273482"
"TRPC3","9606.ENSP00000368966"
"TRPC4","9606.ENSP00000369003"
"TRPC4AP","9606.ENSP00000252015"
"TRPC5","9606.ENSP00000262839"
"TRPC6","9606.ENSP00000340913"
"TRPC7","9606.ENSP00000426070"
"TRPM1","9606.ENSP00000380897"
"TRPM2","9606.ENSP00000300482"
"TRPM3","9606.ENSP00000366314"
"TRPM4","9606.ENSP00000252826"
"TRPM5","9606.ENSP00000155858"
"TRPM6","9606.ENSP00000354006"
"TRPM7","9606.ENSP00000320239"
"TRPM8","9606.ENSP00000323926"
"TRPS1","9606.ENSP00000379065"
"TRPV1","9606.ENSP00000382659"
"TRPV2","9606.ENSP00000342222"
"TRPV3","9606.ENSP00000461518"
"TRPV4","9606.ENSP00000261740"
"TRPV5","9606.ENSP00000265310"
"TRPV6","9606.ENSP00000352358"
"TRRAP","9606.ENSP00000347733"
"TRSPAP1","9606.ENSP00000362936"
"TRUB1","9606.ENSP00000298746"
"TRUB2","9606.ENSP00000361982"
"TSC1","9606.ENSP00000298552"
"TSC2","9606.ENSP00000219476"
"TSC22D1","9606.ENSP00000397435"
"TSC22D3","9606.ENSP00000314655"
"TSC22D4","9606.ENSP00000300181"
"TSCOT","9606.ENSP00000363345"
"TSEN2","9606.ENSP00000284995"
"TSEN34","9606.ENSP00000305524"
"TSEN54","9606.ENSP00000319623"
"TSFM","9606.ENSP00000313877"
"TSG101","9606.ENSP00000251968"
"TSGA10","9606.ENSP00000347161"
"TSGA2","9606.ENSP00000291536"
"TSHB","9606.ENSP00000256592"
"TSHR","9606.ENSP00000298171"
"TSKS","9606.ENSP00000246801"
"TSLP","9606.ENSP00000339804"
"TSN","9606.ENSP00000374332"
"TSNARE1","9606.ENSP00000303437"
"TSNAX","9606.ENSP00000355599"
"TSNAXIP1","9606.ENSP00000373485"
"TSP50","9606.ENSP00000326598"
"TSPAN1","9606.ENSP00000361072"
"TSPAN12","9606.ENSP00000222747"
"TSPAN15","9606.ENSP00000362387"
"TSPAN16","9606.ENSP00000319486"
"TSPAN18","9606.ENSP00000339820"
"TSPAN3","9606.ENSP00000267970"
"TSPAN33","9606.ENSP00000289407"
"TSPAN4","9606.ENSP00000380552"
"TSPAN6","9606.ENSP00000362111"
"TSPAN7","9606.ENSP00000367743"
"TSPAN8","9606.ENSP00000247829"
"TSPY1","9606.ENSP00000406407"
"TSPY2","9606.ENSP00000314077"
"TSPYL1","9606.ENSP00000357597"
"TSPYL2","9606.ENSP00000364591"
"TSPYL4","9606.ENSP00000410943"
"TSPYL5","9606.ENSP00000322802"
"TSPYL6","9606.ENSP00000417919"
"TSR1","9606.ENSP00000301364"
"TSSC1","9606.ENSP00000371559"
"TSSC4","9606.ENSP00000331087"
"TSSK1","9606.ENSP00000375081"
"TSSK2","9606.ENSP00000382544"
"TSSK3","9606.ENSP00000362634"
"TSSK4","9606.ENSP00000339179"
"TST","9606.ENSP00000249042"
"TSTA3","9606.ENSP00000398803"
"TTBK1","9606.ENSP00000259750"
"TTC1","9606.ENSP00000231238"
"TTC12","9606.ENSP00000433757"
"TTC13","9606.ENSP00000355621"
"TTC14","9606.ENSP00000296015"
"TTC15","9606.ENSP00000324318"
"TTC16","9606.ENSP00000362386"
"TTC17","9606.ENSP00000039989"
"TTC18","9606.ENSP00000310829"
"TTC19","9606.ENSP00000261647"
"TTC21A","9606.ENSP00000398211"
"TTC21B","9606.ENSP00000243344"
"TTC23","9606.ENSP00000262074"
"TTC24","9606.ENSP00000357219"
"TTC3","9606.ENSP00000346791"
"TTC4","9606.ENSP00000360329"
"TTC5","9606.ENSP00000258821"
"TTC7A","9606.ENSP00000316699"
"TTC7B","9606.ENSP00000336127"
"TTC8","9606.ENSP00000370031"
"TTC9","9606.ENSP00000256367"
"TTC9B","9606.ENSP00000311760"
"TTC9C","9606.ENSP00000325266"
"TTF1","9606.ENSP00000333920"
"TTF2","9606.ENSP00000358478"
"TTK","9606.ENSP00000358813"
"TTL","9606.ENSP00000233336"
"TTLL1","9606.ENSP00000266254"
"TTLL12","9606.ENSP00000216129"
"TTLL5","9606.ENSP00000298832"
"TTLL7","9606.ENSP00000260505"
"TTN","9606.ENSP00000343764"
"TTPA","9606.ENSP00000260116"
"TTRAP","9606.ENSP00000367440"
"TTYH2","9606.ENSP00000269346"
"TTYH3","9606.ENSP00000258796"
"TUB","9606.ENSP00000305426"
"TUBA1","9606.ENSP00000248437"
"TUBA2","9606.ENSP00000382982"
"TUBA3","9606.ENSP00000301071"
"TUBA6","9606.ENSP00000301072"
"TUBA8","9606.ENSP00000333326"
"TUBAL3","9606.ENSP00000369784"
"TUBB","9606.ENSP00000339001"
"TUBB1","9606.ENSP00000217133"
"TUBB2A","9606.ENSP00000369703"
"TUBB2B","9606.ENSP00000259818"
"TUBB2C","9606.ENSP00000341289"
"TUBB3","9606.ENSP00000320295"
"TUBB4","9606.ENSP00000264071"
"TUBB4Q","9606.ENSP00000309431"
"TUBB6","9606.ENSP00000318697"
"TUBB8","9606.ENSP00000328808"
"TUBD1","9606.ENSP00000320797"
"TUBG1","9606.ENSP00000251413"
"TUBG2","9606.ENSP00000251412"
"TUBGCP2","9606.ENSP00000252936"
"TUBGCP3","9606.ENSP00000261965"
"TUBGCP5","9606.ENSP00000283645"
"TUBGCP6","9606.ENSP00000248846"
"TUFM","9606.ENSP00000322439"
"TUFT1","9606.ENSP00000357842"
"TULP1","9606.ENSP00000229771"
